X        Y
0 	 -0.7026771314944951
1 	 -0.7022990823058028
2 	 -0.7019210331171106
3 	 -0.7015429839284184
4 	 -0.7011649347397262
5 	 -0.7007868855510339
6 	 -0.7004088363623416
7 	 -0.7000307871736494
8 	 -0.6996527379849572
9 	 -0.699274688796265
10 	 -0.6988966396075728
11 	 -0.6985185904188805
12 	 -0.6981405412301883
13 	 -0.6977624920414961
14 	 -0.6973844428528039
15 	 -0.6970063936641115
16 	 -0.6966283444754193
17 	 -0.6962502952867271
18 	 -0.6958722460980349
19 	 -0.6954941969093427
20 	 -0.6951161477206504
21 	 -0.6947380985319582
22 	 -0.694360049343266
23 	 -0.6939820001545738
24 	 -0.6936039509658816
25 	 -0.6932259017771892
26 	 -0.692847852588497
27 	 -0.6924698033998048
28 	 -0.6920917542111126
29 	 -0.6917137050224204
30 	 -0.6913356558337281
31 	 -0.6909576066450359
32 	 -0.6905795574563437
33 	 -0.6902015082676515
34 	 -0.6898234590789591
35 	 -0.6894454098902669
36 	 -0.6890673607015747
37 	 -0.6886893115128825
38 	 -0.6883112623241903
39 	 -0.687933213135498
40 	 -0.6875551639468058
41 	 -0.6871771147581136
42 	 -0.6867990655694214
43 	 -0.6864210163807292
44 	 -0.6860429671920368
45 	 -0.6856649180033446
46 	 -0.6852868688146524
47 	 -0.6849088196259602
48 	 -0.684530770437268
49 	 -0.6841527212485757
50 	 -0.6837746720598835
51 	 -0.6833966228711913
52 	 -0.6830185736824991
53 	 -0.6826405244938067
54 	 -0.6822624753051145
55 	 -0.6818844261164223
56 	 -0.6815063769277301
57 	 -0.6811283277390379
58 	 -0.6807502785503456
59 	 -0.6803722293616534
60 	 -0.6799941801729612
61 	 -0.679616130984269
62 	 -0.6792380817955768
63 	 -0.6788600326068844
64 	 -0.6784819834181922
65 	 -0.6781039342295
66 	 -0.6777258850408078
67 	 -0.6773478358521156
68 	 -0.6769697866634233
69 	 -0.6765917374747311
70 	 -0.6762136882860389
71 	 -0.6758356390973467
72 	 -0.6754575899086543
73 	 -0.6750795407199621
74 	 -0.6747014915312699
75 	 -0.6743234423425777
76 	 -0.6739453931538855
77 	 -0.6735673439651932
78 	 -0.673189294776501
79 	 -0.6728112455878088
80 	 -0.6724331963991166
81 	 -0.6720551472104244
82 	 -0.671677098021732
83 	 -0.6712990488330398
84 	 -0.6709209996443476
85 	 -0.6705429504556554
86 	 -0.6701649012669632
87 	 -0.6697868520782709
88 	 -0.6694088028895787
89 	 -0.6690307537008865
90 	 -0.6686527045121943
91 	 -0.668274655323502
92 	 -0.6678966061348097
93 	 -0.6675185569461175
94 	 -0.6671405077574253
95 	 -0.6667624585687331
96 	 -0.6663844093800408
97 	 -0.6660063601913486
98 	 -0.6656283110026564
99 	 -0.6652502618139642
100 	 -0.664872212625272
101 	 -0.6644941634365797
102 	 -0.6641161142478874
103 	 -0.6637380650591952
104 	 -0.663360015870503
105 	 -0.6629819666818108
106 	 -0.6626039174931185
107 	 -0.6622258683044263
108 	 -0.6618478191157341
109 	 -0.6614697699270419
110 	 -0.6610917207383497
111 	 -0.6607136715496573
112 	 -0.6603356223609651
113 	 -0.6599575731722729
114 	 -0.6595795239835807
115 	 -0.6592014747948884
116 	 -0.6588234256061962
117 	 -0.658445376417504
118 	 -0.6580673272288118
119 	 -0.6576892780401196
120 	 -0.6573112288514273
121 	 -0.656933179662735
122 	 -0.6565551304740428
123 	 -0.6561770812853506
124 	 -0.6557990320966584
125 	 -0.6554209829079661
126 	 -0.6550429337192739
127 	 -0.6546648845305817
128 	 -0.6542868353418895
129 	 -0.6539087861531973
130 	 -0.6535307369645049
131 	 -0.6531526877758127
132 	 -0.6527746385871205
133 	 -0.6523965893984283
134 	 -0.652018540209736
135 	 -0.6516404910210438
136 	 -0.6512624418323516
137 	 -0.6508843926436594
138 	 -0.6505063434549672
139 	 -0.6501282942662749
140 	 -0.6497502450775826
141 	 -0.6493721958888904
142 	 -0.6489941467001982
143 	 -0.648616097511506
144 	 -0.6482380483228137
145 	 -0.6478599991341215
146 	 -0.6474819499454293
147 	 -0.6471039007567371
148 	 -0.6467258515680449
149 	 -0.6463478023793525
150 	 -0.6459697531906603
151 	 -0.6455917040019681
152 	 -0.6452136548132759
153 	 -0.6448356056245836
154 	 -0.6444575564358914
155 	 -0.6440795072471992
156 	 -0.643701458058507
157 	 -0.6433234088698148
158 	 -0.6429453596811225
159 	 -0.6425673104924302
160 	 -0.642189261303738
161 	 -0.6418112121150458
162 	 -0.6414331629263536
163 	 -0.6410551137376613
164 	 -0.6406770645489691
165 	 -0.6402990153602769
166 	 -0.6399209661715847
167 	 -0.6395429169828925
168 	 -0.6391648677942001
169 	 -0.6387868186055079
170 	 -0.6384087694168157
171 	 -0.6380307202281235
172 	 -0.6376526710394312
173 	 -0.637274621850739
174 	 -0.6368965726620468
175 	 -0.6365185234733546
176 	 -0.6361404742846624
177 	 -0.6357624250959701
178 	 -0.6353843759072779
179 	 -0.6350063267185856
180 	 -0.6346282775298934
181 	 -0.6342502283412011
182 	 -0.6338721791525089
183 	 -0.6334941299638167
184 	 -0.6331160807751245
185 	 -0.6327380315864323
186 	 -0.63235998239774
187 	 -0.6319819332090477
188 	 -0.6316038840203555
189 	 -0.6312258348316633
190 	 -0.6308477856429711
191 	 -0.6304697364542788
192 	 -0.6300916872655866
193 	 -0.6297136380768944
194 	 -0.6293355888882022
195 	 -0.62895753969951
196 	 -0.6285794905108177
197 	 -0.6282014413221255
198 	 -0.6278233921334332
199 	 -0.627445342944741
200 	 -0.6270672937560487
201 	 -0.6266892445673565
202 	 -0.6263111953786643
203 	 -0.6259331461899721
204 	 -0.6255550970012799
205 	 -0.6251770478125876
206 	 -0.6247989986238954
207 	 -0.6244209494352031
208 	 -0.6240429002465109
209 	 -0.6236648510578187
210 	 -0.6232868018691264
211 	 -0.6229087526804342
212 	 -0.622530703491742
213 	 -0.6221526543030498
214 	 -0.6217746051143576
215 	 -0.6213965559256653
216 	 -0.6210185067369731
217 	 -0.6206404575482808
218 	 -0.6202624083595886
219 	 -0.6198843591708963
220 	 -0.6195063099822041
221 	 -0.6191282607935119
222 	 -0.6187502116048197
223 	 -0.6183721624161275
224 	 -0.6179941132274352
225 	 -0.617616064038743
226 	 -0.6172380148500507
227 	 -0.6168599656613585
228 	 -0.6164819164726663
229 	 -0.616103867283974
230 	 -0.6157258180952818
231 	 -0.6153477689065896
232 	 -0.6149697197178974
233 	 -0.6145916705292052
234 	 -0.6142136213405129
235 	 -0.6138355721518207
236 	 -0.6134575229631285
237 	 -0.6130794737744362
238 	 -0.612701424585744
239 	 -0.6123233753970517
240 	 -0.6119453262083595
241 	 -0.6115672770196673
242 	 -0.6111892278309751
243 	 -0.6108111786422828
244 	 -0.6104331294535906
245 	 -0.6100550802648983
246 	 -0.6096770310762061
247 	 -0.6092989818875139
248 	 -0.6089209326988216
249 	 -0.6085428835101294
250 	 -0.6081648343214372
251 	 -0.607786785132745
252 	 -0.6074087359440528
253 	 -0.6070306867553605
254 	 -0.6066526375666683
255 	 -0.6062745883779761
256 	 -0.6058965391892838
257 	 -0.6055184900005915
258 	 -0.6051404408118993
259 	 -0.6047623916232071
260 	 -0.6043843424345149
261 	 -0.6040062932458227
262 	 -0.6036282440571304
263 	 -0.6032501948684382
264 	 -0.6028721456797459
265 	 -0.6024940964910537
266 	 -0.6021160473023615
267 	 -0.6017379981136692
268 	 -0.601359948924977
269 	 -0.6009818997362848
270 	 -0.6006038505475926
271 	 -0.6002258013589004
272 	 -0.5998477521702081
273 	 -0.5994697029815159
274 	 -0.5990916537928237
275 	 -0.5987136046041314
276 	 -0.5983355554154391
277 	 -0.5979575062267469
278 	 -0.5975794570380547
