X 	 Y 	 Y_Predicted
0 	 -0.05617191448615007 	 -0.5636288966775377
1 	 -0.4809821015299995 	 -0.5708838342227848
2 	 -1.109834653712838 	 -0.5781387717680319
3 	 -0.8268851542674905 	 -0.5853937093132788
4 	 -0.6166044983059634 	 -0.5926486468585259
5 	 -0.6898831419146417 	 -0.599903584403773
6 	 -0.6943220900170473 	 -0.6071585219490201
7 	 -0.6020006479748232 	 -0.6144134594942672
8 	 -0.49997224231417337 	 -0.6216683970395143
9 	 -0.5426943096049828 	 -0.6289233345847612
10 	 -0.5322049548920245 	 -0.6361782721300083
11 	 -0.5514876091563743 	 -0.6434332096752554
12 	 -0.59274335309519 	 -0.6506881472205025
13 	 -0.6023076719794449 	 -0.6579430847657496
14 	 -0.6519087858741365 	 -0.6651980223109966
15 	 -0.6474642207556914 	 -0.6724529598562436
16 	 -0.6694153508666078 	 -0.6797078974014907
17 	 -0.6411930563511139 	 -0.6869628349467378
18 	 -0.668082157224716 	 -0.6942177724919849
19 	 -0.6355791614818825 	 -0.701472710037232
20 	 -0.6911908019951999 	 -0.7087276475824791
21 	 -0.7243800661096508 	 -0.7159825851277261
22 	 -0.7100016953957203 	 -0.7232375226729731
23 	 -0.6789870851857146 	 -0.7304924602182202
24 	 -0.7805324434885873 	 -0.7377473977634673
25 	 -0.7811828247547737 	 -0.7450023353087143
26 	 -0.7294916952081564 	 -0.7522572728539614
27 	 -0.7960092029929869 	 -0.7595122103992085
28 	 -0.7378562031717243 	 -0.7667671479444556
29 	 -0.7342160265083525 	 -0.7740220854897026
30 	 -0.7375817839220498 	 -0.7812770230349497
31 	 -0.7717389788532888 	 -0.7885319605801968
32 	 -0.7840389386430485 	 -0.7957868981254438
33 	 -0.8127476849750275 	 -0.8030418356706909
34 	 -0.7829642781536225 	 -0.810296773215938
35 	 -0.7482209928053055 	 -0.8175517107611849
36 	 -0.7898275832048838 	 -0.824806648306432
37 	 -0.814613898491672 	 -0.8320615858516791
38 	 -0.8581266284793141 	 -0.8393165233969262
39 	 -0.9111597205973231 	 -0.8465714609421733
40 	 -0.814974835147466 	 -0.8538263984874204
41 	 -0.9600924984694669 	 -0.8610813360326675
42 	 -0.9768512740200754 	 -0.8683362735779145
43 	 -0.9576909741573985 	 -0.8755912111231616
44 	 -0.993669333217099 	 -0.8828461486684086
45 	 -1.0234792328444826 	 -0.8901010862136557
46 	 -0.9449347378997521 	 -0.8973560237589027
47 	 -0.9796350101785193 	 -0.9046109613041498
48 	 -1.0281628404152139 	 -0.9118658988493968
49 	 -1.0510667037953672 	 -0.9191208363946439
50 	 -1.0308148654977096 	 -0.926375773939891
51 	 -1.0668267363358872 	 -0.9336307114851381
52 	 -1.0397305494608238 	 -0.9408856490303852
53 	 -1.0282796320850316 	 -0.9481405865756323
54 	 -1.0980696373090995 	 -0.9553955241208794
55 	 -1.006707016104332 	 -0.9626504616661263
56 	 -1.0383831811789037 	 -0.9699053992113734
57 	 -1.101060784377313 	 -0.9771603367566205
58 	 -1.017286788066389 	 -0.9844152743018675
59 	 -1.0452449591503175 	 -0.9916702118471146
60 	 -1.1296117944928106 	 -0.9989251493923617
61 	 -1.15694420144895 	 -1.0061800869376087
62 	 -1.1263637533193211 	 -1.0134350244828558
63 	 -1.1227394672077893 	 -1.020689962028103
64 	 -1.1133891374967717 	 -1.02794489957335
65 	 -1.1815112999020858 	 -1.035199837118597
66 	 -1.2794105320041849 	 -1.042454774663844
