X 	 Y 	 Weights 	 Y_Predicted
0 	 1.259334932612717 	 4.805895533705333 	 0.42869155357831945
1 	 0.6771118834940301 	 4.805895533705333 	 0.37306174973341577
2 	 0.37355650945442537 	 4.805895533705333 	 0.3174319458885121
3 	 0.07129366322503178 	 4.805895533705333 	 0.26180214204360847
4 	 0.08810278340643307 	 4.805895533705333 	 0.20617233819870479
5 	 0.04546505696177505 	 4.805895533705333 	 0.1505425343538011
6 	 0.4896983995998226 	 4.805895533705333 	 0.09491273050889748
7 	 0.0330360176091496 	 4.805895533705333 	 0.0392829266639938
8 	 -0.41597820762401405 	 4.805895533705333 	 -0.01634687718090988
9 	 -0.29927718254768954 	 4.805895533705333 	 -0.07197668102581356
10 	 -0.33160145059818497 	 4.805895533705333 	 -0.12760648487071724
11 	 -0.46564887789182546 	 4.791419857062784 	 -0.18323628871562092
12 	 -0.5379502468581308 	 4.791419857062784 	 -0.2388660925605245
13 	 -0.5673828892289297 	 4.776856181035017 	 -0.29449589640542817
14 	 -0.5621443344408583 	 4.776856181035017 	 -0.35012570025033185
15 	 -0.5087295286804864 	 4.776856181035017 	 -0.40575550409523553
16 	 -0.4982169588009775 	 4.776856181035017 	 -0.4613853079401392
17 	 -0.6455774352776855 	 4.776856181035017 	 -0.5170151117850429
18 	 -0.6122849920549425 	 4.776856181035017 	 -0.5726449156299466
19 	 -0.7314383711293861 	 4.717693980316533 	 -0.6282747194748503
20 	 -0.40466853477941367 	 4.702669375441515 	 -0.6839045233197539
21 	 -0.6532540908195243 	 4.687548147653598 	 -0.7395343271646576
22 	 -0.7505974374905271 	 4.687548147653598 	 -0.7951641310095613
23 	 -0.856399290953708 	 4.672328728355259 	 -0.850793934854465
24 	 -0.7650868954943295 	 4.672328728355259 	 -0.9064237386993684
25 	 -0.8511987417248612 	 4.672328728355259 	 -0.9620535425442721
26 	 -1.0561518835054777 	 4.672328728355259 	 -1.017683346389176
27 	 -1.0708968578641065 	 4.657009507803836 	 -1.0733131502340796
28 	 -0.9988857530464975 	 4.626065009182742 	 -1.1289429540789833
29 	 -0.6871676459114845 	 4.59470089220704 	 -1.184572757923887
30 	 -1.0147089795081459 	 4.530654896083492 	 -1.2402025617687906
31 	 -1.1215086120015803 	 4.431047621693634 	 -1.2958323656136943
32 	 -1.0596993230720988 	 4.326748710922225 	 -1.351462169458598
33 	 -0.9368455875630125 	 4.0615481004456795 	 -1.4070919733035017
34 	 -1.708128212449322 	 3.892996415873261 	 -1.4627217771484053
35 	 -2.152473697607027 	 3.4760266448864496 	 -1.518351580993309
36 	 -2.377270039195652 	 3.107232505953859 	 -1.5739813848382127
37 	 -2.150333777063674 	 2.6684016487219453 	 -1.6296111886831164
38 	 -2.172156067584346 	 2.4101422641752306 	 -1.68524099252802
39 	 -2.4671643291763177 	 2.2239800905693157 	 -1.7408707963729237
40 	 -2.2894170633845032 	 2.1544346900318834 	 -1.7965006002178274
41 	 -2.2560545281934283 	 2.080083823051904 	 -1.852130404062731
42 	 -2.0708388464052696 	 1.9129311827723894 	 -1.9077602079076348
43 	 -2.003543010367285 	 1.9129311827723894 	 -1.9633900117525385
44 	 -2.395982463211009 	 1.8171205928321394 	 -2.019019815597442
45 	 -2.150310892959732 	 1.7099759466766968 	 -2.074649619442346
46 	 -1.870035149552219 	 1.5874010519681996 	 -2.1302794232872495
47 	 -1.928613524054186 	 1.4422495703074083 	 -2.185909227132153
48 	 -2.167804916678515 	 1.4422495703074083 	 -2.2415390309770564
49 	 -2.2749274444372563 	 1.4422495703074083 	 -2.29716883482196
50 	 -2.2540509861202893 	 1.4422495703074083 	 -2.352798638666864
51 	 -2.7175222739209 	 1.4422495703074083 	 -2.4084284425117675
52 	 -2.5389681144968197 	 1.4422495703074083 	 -2.464058246356671
53 	 -2.0853732850929982 	 1.4422495703074083 	 -2.519688050201575
54 	 -1.4053396533370137 	 1.0 	 -2.5753178540464785
55 	 -2.7472615553215674 	 1.0 	 -2.630947657891382
56 	 -1.7578537796293294 	 1.0 	 -2.686577461736286
57 	 -3.1462931697337915 	 1.0 	 -2.7422072655811895
58 	 -2.995720398620045 	 1.0 	 -2.7978370694260932
59 	 -2.6968691289952966 	 1.0 	 -2.853466873270997
60 	 -1.5328957719158744 	 1.0 	 -2.9090966771159006
61 	 -1.1676026998409008 	 1.0 	 -2.9647264809608043
62 	 -2.2110123344137933 	 1.0 	 -3.020356284805708
63 	 -2.1972205369383415 	 1.0 	 -3.0759860886506116
64 	 -3.091026544390098 	 1.0 	 -3.1316158924955153
65 	 -2.597378022291199 	 1.0 	 -3.187245696340419
66 	 -2.9618228196061853 	 1.0 	 -3.2428755001853227
67 	 -2.9444231898154696 	 1.0 	 -3.2985053040302263
