X 	 Y 	 Weights 	 Y_Predicted
0 	 -0.9256241510686473 	 11.629906973810744 	 0.3887474456087391
1 	 2.9716241131359737 	 11.629906973810744 	 0.2717153575784372
2 	 -0.9543821159010029 	 11.522953525110877 	 0.1546832695481353
3 	 -0.4040876421802241 	 11.29765790601625 	 0.03765118151783342
4 	 0.005306811802902858 	 11.038433054931325 	 -0.07938090651246849
5 	 -0.11613029382902676 	 10.661890222578666 	 -0.1964129945427704
6 	 -0.5065440742076911 	 10.2945709284197 	 -0.31344508257307224
7 	 -0.4788929462462908 	 8.95450289939072 	 -0.4304771706033742
8 	 -0.36391193742036765 	 7.4107950554206194 	 -0.547509258633676
9 	 -0.05540083734184276 	 5.718479064871317 	 -0.6645413466639779
