X 	 Y 	 Weights 	 Y_Predicted
0 	 0.9343064776425506 	 1.0 	 -0.10040243358570955
1 	 0.40546466951171567 	 1.0 	 -0.1329650931087299
2 	 -0.8556644188831022 	 1.0 	 -0.16552775263175024
3 	 -0.321583149989762 	 1.0 	 -0.19809041215477058
4 	 0.2954638131846786 	 1.0 	 -0.23065307167779092
5 	 -0.19415569931510504 	 1.0 	 -0.26321573120081126
6 	 -0.43721323518637234 	 1.0 	 -0.2957783907238316
7 	 -0.19415569931510504 	 1.0 	 -0.32834105024685195
8 	 -0.9162882318789469 	 1.0 	 -0.3609037097698723
9 	 -0.5465430684096622 	 1.0 	 -0.39346636929289264
10 	 -0.5108247904332132 	 1.0 	 -0.426029028815913
11 	 -1.4028211494126046 	 1.0 	 -0.4585916883389333
12 	 -0.23841061551988368 	 1.0 	 -0.49115434786195367
13 	 -0.7419360352066746 	 1.0 	 -0.523717007384974
14 	 -0.028170837284173227 	 1.0 	 -0.5562796669079944
15 	 -0.16989874744375044 	 1.0 	 -0.5888423264310148
16 	 -0.6931463741085013 	 1.0 	 -0.621404985954035
17 	 -1.8632137397339765 	 1.0 	 -0.6539676454770554
18 	 -0.762138782206574 	 1.0 	 -0.6865303050000757
19 	 -0.23922940154432967 	 1.0 	 -0.719092964523096
20 	 -1.1574496718141196 	 1.0 	 -0.7516556240461164
21 	 -0.8064747587245852 	 1.0 	 -0.7842182835691368
22 	 -0.6007725321573819 	 1.0 	 -0.8167809430921571
23 	 -0.13580142571892884 	 1.0 	 -0.8493436026151774
24 	 -0.896086544965924 	 1.0 	 -0.8819062621381978
25 	 -0.6931458647717532 	 1.0 	 -0.9144689216612182
26 	 -0.9555083681119335 	 1.0 	 -0.9470315811842385
27 	 -1.4816006772958423 	 1.0 	 -0.9795942407072588
28 	 -1.1213393774056533 	 1.0 	 -1.0121569002302793
29 	 -1.0986095108952707 	 1.0 	 -1.0447195597532994
30 	 -1.5040741560405444 	 1.0 	 -1.0772822192763198
31 	 -1.512585087752002 	 1.0 	 -1.1098448787993402
32 	 -0.8724870697704094 	 1.0 	 -1.1424075383223604
33 	 -1.0014467828464275 	 1.0 	 -1.174970197845381
34 	 -2.4638418044860777 	 1.0 	 -1.2075328573684012
35 	 -0.7146522756983396 	 1.0 	 -1.2400955168914214
36 	 -0.7827576428232271 	 1.0 	 -1.272658176414442
37 	 -1.0986108997797608 	 1.0 	 -1.3052208359374622
38 	 -1.7272158092153695 	 1.0 	 -1.3377834954604824
39 	 -0.9745580833954803 	 1.0 	 -1.370346154983503
40 	 -0.8145071389468479 	 1.0 	 -1.4029088145065232
41 	 -1.193920726049288 	 1.0 	 -1.4354714740295438
42 	 -1.2527607363547626 	 1.0 	 -1.468034133552564
43 	 -1.8971129015794053 	 1.0 	 -1.5005967930755841
44 	 -1.8495760304892723 	 1.0 	 -1.5331594525986048
45 	 -1.2840135034540172 	 1.0 	 -1.565722112121625
46 	 -1.7189979550659837 	 1.0 	 -1.598284771644645
47 	 -2.079437895851401 	 1.0 	 -1.6308474311676657
48 	 -1.258953382114812 	 1.0 	 -1.663410090690686
49 	 -1.309919234811502 	 1.0 	 -1.6959727502137065
50 	 -1.386292486120945 	 1.0 	 -1.7285354097367267
51 	 -1.9459068523559655 	 1.0 	 -1.7610980692597469
52 	 -2.2216110773247593 	 1.0 	 -1.7936607287827675
53 	 -1.3596241581357353 	 1.0 	 -1.8262233883057877
54 	 -1.6650063157125525 	 1.0 	 -1.8587860478288079
55 	 -2.7636133598690447 	 1.0 	 -1.8913487073518285
56 	 -1.395862365249883 	 1.0 	 -1.9239113668748486
57 	 -2.173123860835783 	 1.0 	 -1.9564740263978693
