X        Y
0 	 0.014788806037962454
1 	 0.0068491061608277615
2 	 -0.0010905937163069312
3 	 -0.009030293593441624
4 	 -0.016969993470576317
5 	 -0.02490969334771101
6 	 -0.0328493932248457
7 	 -0.040789093101980395
8 	 -0.04872879297911509
9 	 -0.05666849285624978
10 	 -0.06460819273338447
11 	 -0.07254789261051917
12 	 -0.08048759248765386
13 	 -0.08842729236478855
14 	 -0.09636699224192324
15 	 -0.10430669211905794
16 	 -0.11224639199619263
17 	 -0.12018609187332732
18 	 -0.12812579175046201
19 	 -0.1360654916275967
20 	 -0.1440051915047314
21 	 -0.1519448913818661
22 	 -0.15988459125900079
23 	 -0.16782429113613548
24 	 -0.17576399101327017
25 	 -0.18370369089040486
26 	 -0.19164339076753956
27 	 -0.19958309064467425
28 	 -0.20752279052180894
29 	 -0.21546249039894363
30 	 -0.22340219027607833
31 	 -0.23134189015321302
32 	 -0.2392815900303477
33 	 -0.24722128990748243
34 	 -0.2551609897846171
35 	 -0.26310068966175176
36 	 -0.2710403895388865
37 	 -0.2789800894160212
38 	 -0.28691978929315587
39 	 -0.29485948917029053
40 	 -0.30279918904742525
41 	 -0.31073888892456
42 	 -0.31867858880169464
43 	 -0.3266182886788293
44 	 -0.334557988555964
45 	 -0.34249768843309875
46 	 -0.3504373883102334
47 	 -0.3583770881873681
48 	 -0.3663167880645028
49 	 -0.3742564879416375
50 	 -0.3821961878187722
51 	 -0.39013588769590685
52 	 -0.39807558757304157
53 	 -0.4060152874501763
54 	 -0.41395498732731095
55 	 -0.4218946872044456
56 	 -0.42983438708158034
57 	 -0.43777408695871506
58 	 -0.4457137868358497
59 	 -0.4536534867129844
60 	 -0.4615931865901191
61 	 -0.46953288646725383
62 	 -0.4774725863443885
63 	 -0.48541228622152316
64 	 -0.4933519860986579
65 	 -0.5012916859757925
66 	 -0.5092313858529274
67 	 -0.517171085730062
68 	 -0.5251107856071966
69 	 -0.5330504854843314
70 	 -0.540990185361466
71 	 -0.5489298852386006
72 	 -0.5568695851157355
73 	 -0.5648092849928701
74 	 -0.5727489848700049
75 	 -0.5806886847471395
76 	 -0.5886283846242741
77 	 -0.596568084501409
78 	 -0.6045077843785436
79 	 -0.6124474842556782
80 	 -0.620387184132813
81 	 -0.6283268840099476
82 	 -0.6362665838870825
83 	 -0.6442062837642171
84 	 -0.6521459836413517
85 	 -0.6600856835184865
86 	 -0.6680253833956211
