X 	 Y 	 Y_Predicted
0 	 -0.21283948912471573 	 -0.17393380353034799
1 	 2.821157643839147 	 -0.1816673039476617
2 	 -0.9036038648676067 	 -0.18940080436497542
3 	 -0.442421739266173 	 -0.19713430478228916
4 	 -0.15063482509640094 	 -0.20486780519960288
5 	 -0.28855683342127614 	 -0.2126013056169166
6 	 -0.4883272731834278 	 -0.2203348060342303
7 	 -0.4124122126443739 	 -0.22806830645154402
8 	 -0.3516555435843459 	 -0.23580180686885777
9 	 -0.37802810974513024 	 -0.24353530728617148
10 	 -0.3830844184183607 	 -0.2512688077034852
11 	 -0.3696485671988021 	 -0.25900230812079894
12 	 -0.48852794892099755 	 -0.26673580853811263
13 	 -0.43420137980215745 	 -0.27446930895542637
14 	 -0.5304475579444416 	 -0.2822028093727401
15 	 -0.4672873076095013 	 -0.2899363097900538
16 	 -0.5212080472137699 	 -0.29766981020736755
17 	 -0.5727989340738927 	 -0.3054033106246813
18 	 -0.5250140785581988 	 -0.313136811041995
19 	 -0.4877585076834779 	 -0.32087031145930867
20 	 -0.47897520713154756 	 -0.3286038118766224
21 	 -0.5705979059780452 	 -0.33633731229393615
22 	 -0.4693437673019544 	 -0.34407081271124984
23 	 -0.5062514021521074 	 -0.3518043131285636
24 	 -0.49101295160024344 	 -0.3595378135458773
25 	 -0.4863171394900342 	 -0.367271313963191
26 	 -0.45382598993117246 	 -0.37500481438050476
27 	 -0.43666843308574166 	 -0.3827383147978185
28 	 -0.434040023238853 	 -0.3904718152151322
29 	 -0.45984919580094147 	 -0.3982053156324459
30 	 -0.34360987722918485 	 -0.4059388160497597
31 	 -0.38307260392079423 	 -0.41367231646707336
32 	 -0.3446998892245987 	 -0.42140581688438705
33 	 -0.33916609276459153 	 -0.4291393173017008
34 	 -0.4354776376902436 	 -0.43687281771901454
35 	 -0.26410330636601187 	 -0.4446063181363282
36 	 -0.3865251232816986 	 -0.45233981855364197
37 	 -0.4323967533450966 	 -0.4600733189709557
38 	 -0.40759921466105825 	 -0.4678068193882694
39 	 -0.527648395066451 	 -0.47554031980558314
40 	 -0.5041066508889005 	 -0.48327382022289683
41 	 -0.5027958857489261 	 -0.4910073206402106
42 	 -0.5721314676243404 	 -0.4987408210575243
43 	 -0.5601878619582688 	 -0.506474321474838
44 	 -0.6902832491758959 	 -0.5142078218921518
45 	 -0.5306127813677416 	 -0.5219413223094654
46 	 -0.6524259306533802 	 -0.5296748227267791
47 	 -0.689283709853282 	 -0.5374083231440929
48 	 -0.585551119277852 	 -0.5451418235614066
49 	 -0.5934139876187835 	 -0.5528753239787203
50 	 -0.6535023612724632 	 -0.5606088243960341
51 	 -0.6114791839725515 	 -0.5683423248133478
52 	 -0.5864949669595354 	 -0.5760758252306615
53 	 -0.5125819605678803 	 -0.5838093256479753
54 	 -0.5822624250016379 	 -0.591542826065289
55 	 -0.7199908879444358 	 -0.5992763264826027
56 	 -0.5797830696980801 	 -0.6070098268999164
57 	 -0.5236720589787376 	 -0.6147433273172301
58 	 -0.5562125043091413 	 -0.6224768277345438
59 	 -0.6487675569458913 	 -0.6302103281518576
60 	 -0.5069373256544794 	 -0.6379438285691713
61 	 -0.6165318677048693 	 -0.645677328986485
62 	 -0.5460139983561133 	 -0.6534108294037988
63 	 -0.5473996528021559 	 -0.6611443298211124
64 	 -0.5770273603801854 	 -0.6688778302384262
65 	 -0.6560026380032946 	 -0.67661133065574
66 	 -0.6873993703675266 	 -0.6843448310730535
67 	 -0.4125255617775416 	 -0.6920783314903673
68 	 -0.6863448800780367 	 -0.6998118319076811
69 	 -0.7265590266514612 	 -0.7075453323249947
70 	 -0.6315330349265553 	 -0.7152788327423085
71 	 -0.5734205550825491 	 -0.7230123331596223
72 	 -0.6314949459073761 	 -0.7307458335769359
73 	 -0.6285923279809406 	 -0.7384793339942497
74 	 -0.5391272097845243 	 -0.7462128344115635
75 	 -0.44928407407694515 	 -0.7539463348288771
76 	 -0.6545341888114206 	 -0.7616798352461909
77 	 -0.5953979644161271 	 -0.7694133356635044
78 	 -0.6629676120791084 	 -0.7771468360808182
79 	 -0.5820338777296026 	 -0.784880336498132
80 	 -0.5558039224792856 	 -0.7926138369154456
81 	 -0.5906222273892511 	 -0.8003473373327594
82 	 -0.6088808199880655 	 -0.8080808377500732
83 	 -0.5323865509566903 	 -0.8158143381673868
84 	 -0.5445640041504095 	 -0.8235478385847006
85 	 -0.6681291355475608 	 -0.8312813390020144
86 	 -0.6710965824982179 	 -0.839014839419328
87 	 -0.38761178324030293 	 -0.8467483398366418
88 	 -0.9980169327585815 	 -0.8544818402539556
89 	 -1.463747857974325 	 -0.8622153406712691
90 	 -0.757084776085121 	 -0.869948841088583
91 	 -0.4389840237675823 	 -0.8776823415058967
92 	 -0.36405173089873866 	 -0.8854158419232103
93 	 -0.6739642529014901 	 -0.8931493423405241
94 	 -0.6831449957514181 	 -0.9008828427578379
95 	 -0.27936347497135644 	 -0.9086163431751515
96 	 -0.34120288643303237 	 -0.9163498435924653
97 	 -0.3827675558532928 	 -0.9240833440097791
98 	 -0.5171423745790629 	 -0.9318168444270927
99 	 -0.7183283319783483 	 -0.9395503448444065
100 	 -0.5460567714913231 	 -0.94728384526172
101 	 -0.3709985821931545 	 -0.9550173456790338
102 	 -0.4905996310224306 	 -0.9627508460963476
103 	 -0.3965340405245293 	 -0.9704843465136612
104 	 -0.6937649345793319 	 -0.978217846930975
105 	 -0.5125785544098712 	 -0.9859513473482888
106 	 -0.4492540779011695 	 -0.9936848477656024
107 	 -0.3939406558732975 	 -1.0014183481829162
108 	 -0.6917840208706599 	 -1.00915184860023
109 	 -0.6149352550733769 	 -1.0168853490175436
110 	 -0.44702962915518657 	 -1.0246188494348574
111 	 -0.3550441660919484 	 -1.0323523498521712
112 	 -0.2887654652693231 	 -1.0400858502694847
113 	 -0.2950304160363242 	 -1.0478193506867985
114 	 -0.3973577672205069 	 -1.0555528511041123
115 	 -0.18768127114528557 	 -1.063286351521426
116 	 -0.8543961796743641 	 -1.0710198519387397
117 	 -0.7580709195590126 	 -1.0787533523560535
118 	 -0.8068105096009465 	 -1.086486852773367
119 	 -0.5379446699798236 	 -1.094220353190681
120 	 -0.4827724511254078 	 -1.1019538536079947
121 	 -0.537228385871707 	 -1.1096873540253083
122 	 -0.7831417333835499 	 -1.117420854442622
123 	 -0.7099615916335531 	 -1.1251543548599356
124 	 -1.0509600391134986 	 -1.1328878552772494
125 	 -0.6553926078830148 	 -1.1406213556945632
126 	 -0.7585212400081695 	 -1.1483548561118768
127 	 -0.5634895452383546 	 -1.1560883565291906
128 	 -0.5799960006796263 	 -1.1638218569465044
129 	 -0.39845212508256617 	 -1.171555357363818
130 	 -0.5132220257281942 	 -1.1792888577811318
131 	 -1.1162019769477152 	 -1.1870223581984454
132 	 -0.7133993724408144 	 -1.1947558586157592
133 	 0.007651659234265992 	 -1.202489359033073
134 	 -0.6031397750478836 	 -1.2102228594503865
135 	 -1.1259549596539085 	 -1.2179563598677003
136 	 -1.0172296229066038 	 -1.2256898602850141
137 	 -0.8108862372470642 	 -1.2334233607023277
138 	 -0.7502761021474695 	 -1.2411568611196415
139 	 -1.7491017638149797 	 -1.2488903615369553
140 	 -0.6931106440989592 	 -1.256623861954269
141 	 -1.3861925840330385 	 -1.2643573623715827
142 	 -0.44939716769444504 	 -1.2720908627888965
143 	 -1.4169855326700784 	 -1.27982436320621
144 	 -0.3618935936934484 	 -1.2875578636235239
145 	 -1.4350235759229872 	 -1.2952913640408377
146 	 -0.7178193059537767 	 -1.3030248644581512
147 	 -0.5389806281945172 	 -1.310758364875465
148 	 -0.9430628414869883 	 -1.3184918652927788
149 	 -0.9149231823510877 	 -1.3262253657100924
150 	 -0.04445057683161957 	 -1.3339588661274062
151 	 -0.2876720728009351 	 -1.34169236654472
152 	 -1.0295808473197126 	 -1.3494258669620336
153 	 -0.887277985677402 	 -1.3571593673793474
154 	 -0.2876720728009354 	 -1.364892867796661
155 	 -0.7259163588326015 	 -1.3726263682139748
156 	 -0.4595139090756277 	 -1.3803598686312886
157 	 -0.41847062275557595 	 -1.3880933690486021
158 	 -0.30537131155707387 	 -1.395826869465916
159 	 -0.0425586180652232 	 -1.4035603698832297
160 	 -1.8236497131952345 	 -1.4112938703005433
161 	 -1.3862006184340951 	 -1.4190273707178571
162 	 -1.503980181970385 	 -1.426760871135171
163 	 -0.9162532335109543 	 -1.4344943715524845
164 	 -1.0115213729948036 	 -1.4422278719697983
165 	 -2.4844942502587175 	 -1.449961372387112
166 	 -1.6581370112629052 	 -1.4576948728044257
167 	 -0.7471723037218271 	 -1.4654283732217395
168 	 -0.8109024394381275 	 -1.4731618736390533
169 	 -1.1785857700900666 	 -1.4808953740563668
170 	 -1.3216825112839383 	 -1.4886288744736806
171 	 -1.3216825112839379 	 -1.4963623748909944
172 	 -2.6025045201236505 	 -1.504095875308308
173 	 -0.955462216978519 	 -1.5118293757256218
174 	 -2.832836953122803 	 -1.5195628761429356
175 	 -1.2808760706299844 	 -1.5272963765602492
176 	 -1.299234501332552 	 -1.535029876977563
177 	 -2.620714350886785 	 -1.5427633773948766
178 	 -1.4468520747780287 	 -1.5504968778121904
179 	 -0.5465303095734911 	 -1.5582303782295042
180 	 -1.52600152321263 	 -1.5659638786468177
181 	 -1.8970208248569527 	 -1.5736973790641315
182 	 -1.52600152321263 	 -1.5814308794814453
183 	 -1.8244905847513901 	 -1.589164379898759
184 	 -1.7046765050204615 	 -1.5968978803160727
185 	 -0.4854717656204671 	 -1.6046313807333865
186 	 -0.4699848800036731 	 -1.6123648811507
187 	 -2.397668031012188 	 -1.620098381568014
188 	 -2.9572740756131415 	 -1.6278318819853277
189 	 -1.3861443798297755 	 -1.6355653824026413
190 	 -0.6931138488848598 	 -1.643298882819955
191 	 -1.252691544497596 	 -1.6510323832372689
192 	 0.6930971842971556 	 -1.6587658836545824
193 	 -0.5107989585148028 	 -1.6664993840718962
194 	 -1.386219365788315 	 -1.67423288448921
195 	 -1.0985678461877686 	 -1.6819663849065236
196 	 -9.816530408924425 	 -1.6896998853238374
197 	 0.0 	 -1.6974333857411512
198 	 1.0985122986336997 	 -1.7051668861584648
199 	 -0.6931096826566988 	 -1.7129003865757786
200 	 -9.498097108307324 	 -1.7206338869930922
201 	 0.0 	 -1.728367387410406
202 	 -1.0985122986337 	 -1.7361008878277198
203 	 -9.498097108307324 	 -1.7438343882450333
204 	 -0.6930721889714666 	 -1.7515678886623471
205 	 8.805024919335859 	 -1.759301389079661
206 	 1.0985122986336997 	 -1.7670348894969745
207 	 0.0 	 -1.7747683899142883
208 	 8.805024919335859 	 -1.7825018903316021
209 	 0.6931096826566987 	 -1.7902353907489157
210 	 -9.498097108307324 	 -1.7979688911662295
211 	 0.0 	 -1.8057023915835433
212 	 -1.609317923192992 	 -1.8134358920008569
213 	 0.6930721889714666 	 -1.8211693924181707
214 	 -8.805024919335859 	 -1.8289028928354845
215 	 -0.4054401096622332 	 -1.836636393252798
216 	 -8.805024919335859 	 -1.8443698936701118
217 	 9.498097108307325 	 -1.8521033940874256
218 	 -0.9162457342215252 	 -1.8598368945047392
219 	 1.0985122986336997 	 -1.867570394922053
220 	 -0.6931221814890763 	 -1.8753038953393668
221 	 -0.6930721889714666 	 -1.8830373957566804
222 	 -9.903537217969559 	 -1.8907708961739942
223 	 -10.191206790964022 	 -1.8985043965913078
224 	 -2.1399337921929207 	 -1.9062378970086216
225 	 0.0 	 -1.9139713974259354
226 	 -9.210439867026636 	 -1.921704897843249
227 	 -9.210439867026636 	 -1.9294383982605627
228 	 9.210439867026636 	 -1.9371718986778765
229 	 -9.903537051311293 	 -1.9449053990951901
230 	 0.0 	 -1.952638899512504
231 	 -9.903537051311293 	 -1.9603723999298177
232 	 -0.6930971842846574 	 -1.9681059003471313
233 	 -9.210439867026636 	 -1.975839400764445
234 	 -10.81979778422041 	 -1.9835729011817589
235 	 -9.210439867026636 	 -1.9913064015990725
236 	 -10.596659232796204 	 -1.9990399020163863
237 	 -0.6931221814849098 	 -2.0067734024337
238 	 1.3862193657695674 	 -2.014506902851014
239 	 -1.0985456264122377 	 -2.0222404032683277
240 	 9.903537051311293 	 -2.0299739036856415
241 	 -0.6931221814849098 	 -2.037707404102955
